SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.019068757,39,0,0.481903619,5000.0,12,0,1,0,1.0
0,0.0,58,0,0.274889497,4750.0,8,0,2,0,0.0
0,0.329190599,54,1,0.401466341,4500.0,17,0,0,0,0.0
0,0.367181982,33,0,0.264983439,16000.0,12,0,1,0,4.0
0,0.078215662,73,0,0.389122176,5000.0,10,0,1,0,1.0
0,0.503526506,49,0,0.238772712,5833.0,10,0,0,0,1.0
0,0.069338613,70,0,0.479226838,4500.0,5,0,2,0,0.0
0,0.9999999,55,0,0.252071888,10738.0,4,0,2,0,0.0
0,0.0,41,0,0.596219153,8833.0,14,0,4,0,1.0
1,0.969225082,52,0,0.662175168,3116.0,17,0,2,0,0.0
0,0.0007128960000000001,58,0,0.00022547900000000005,4434.0,4,0,0,0,0.0
0,0.08299726,45,0,0.413998807,5028.0,18,0,1,0,1.0
0,0.419183233,57,0,0.323486565,12355.0,7,0,1,0,0.0
0,0.730508422,62,2,0.418455991,6100.0,7,0,1,0,1.0
0,0.583428313,66,0,0.793855663,5500.0,6,0,2,0,0.0
0,0.100631161,37,0,0.239434742,7500.0,4,0,1,0,1.0
0,0.9999999,23,0,0.241099313,1600.0,1,0,0,0,0.0
0,0.0,69,0,0.571909821,3858.0,5,1,2,0,1.0
0,0.9999999,40,3,0.18254913600000006,6715.0,3,0,1,0,0.0
0,0.013405845,48,0,0.213616923,8650.0,10,0,2,0,0.0
0,0.414149916,69,1,2.011785247,2290.0,10,0,2,0,0.0
0,0.575221544,60,0,446.5,1.0,3,0,0,0,1.0
0,0.229907561,62,0,0.393778303,5078.0,12,0,1,0,1.0
0,0.287456825,53,0,0.203982262,11500.0,12,0,1,0,3.0
1,0.413804742,38,0,3.736406057,10500.0,15,1,2,0,3.0
0,0.343050752,58,0,0.334073992,9000.0,9,0,1,0,3.0
0,0.050931636,31,0,0.34720449299999995,3916.0,4,0,2,0,0.0
0,0.225580575,32,0,0.337526548,6120.0,7,0,2,0,0.0
0,0.107952092,52,0,0.102231821,8333.0,7,0,1,0,0.0
0,0.293926518,81,0,0.01308615,2750.0,4,0,0,0,0.0
0,0.660968039,49,0,0.73470204,7500.0,21,0,2,0,1.0
0,0.058357112,45,0,0.052490627000000005,5600.0,8,0,0,0,2.0
0,0.3519753,67,0,1.320956801,2800.0,9,0,2,0,0.0
0,0.9999999,71,0,0.045590882,5000.0,3,0,0,0,0.0
0,0.597554618,45,0,0.7235809879999999,4333.0,7,0,2,0,0.0
0,0.044844133,65,0,0.030940855,4750.0,6,0,0,0,0.0
0,0.235620645,46,0,0.475293571,8600.0,9,0,4,0,0.0
0,0.05787886900000001,43,0,0.145699128,15833.0,6,0,1,0,4.0
0,0.842223567,38,0,0.324072382,5470.0,13,0,0,0,1.0
1,0.9999999,29,0,0.286576169,1325.0,1,1,0,0,0.0
0,0.0,45,0,0.006069260999999999,2800.0,15,0,0,0,0.0
0,0.201760689,62,0,0.383776414,4400.0,14,0,0,0,0.0
0,0.000789459,54,0,5013.0,0.0,18,0,5,0,1.0
0,0.67265486,37,0,0.35843714600000004,5297.0,5,0,1,0,3.0
0,0.014187457,48,0,0.316725979,34000.0,9,0,4,0,2.0
0,0.012555277,51,0,0.297425644,4000.0,7,0,2,0,1.0
0,0.542599969,57,2,0.585950885,1750.0,10,0,0,1,0.0
1,0.382059801,62,1,0.28260193,3212.0,4,0,1,2,0.0
0,0.002297504,63,0,0.735088304,3000.0,14,0,1,0,2.0
0,0.184575662,46,0,0.208986068,15000.0,6,0,1,0,2.0
0,0.00624987,52,0,0.090228451,5208.0,5,0,1,0,0.0
0,0.04519548,40,0,0.086652225,6000.0,5,0,0,0,0.0
0,0.112560709,26,0,0.310725552,3169.0,6,0,0,0,0.0
0,0.028334133,54,0,0.286379172,13750.0,18,0,2,1,3.0
0,0.150834073,68,0,0.332916771,4000.0,10,0,1,0,0.0
0,0.010436174,61,0,0.33191702100000003,4000.0,14,0,1,0,0.0
1,0.557177122,42,0,0.48321131,7921.0,11,0,6,0,2.0
0,0.14925917800000002,53,0,0.458821026,4698.0,5,0,2,0,1.0
0,0.389839395,65,0,0.960853036,16833.0,14,0,4,0,0.0
0,0.06559672,40,0,0.064985873,4600.0,5,0,0,0,0.0
0,0.514868399,46,0,0.38276804,8785.0,13,0,1,0,3.0
1,1.035953551,45,2,0.26094781,5000.0,6,1,1,1,0.0
0,0.273658213,39,0,0.064804739,8270.0,5,0,0,0,3.0
0,0.02514727,34,0,0.457885529,4000.0,11,0,1,0,0.0
0,0.922046868,60,1,1.4269850080000002,1800.0,12,2,1,1,0.0
0,0.006816846999999999,67,0,0.416597234,6000.0,13,0,3,0,0.0
0,0.44111121,36,0,0.5983244120000001,4296.0,6,0,2,0,1.0
0,0.9999999,23,1,0.002309469,432.0,1,0,0,0,0.0
1,0.572814074,59,3,0.345329906,3500.0,12,0,0,0,0.0
0,0.014069682,83,0,0.002434571,4928.0,2,0,0,0,0.0
0,0.039595619,39,0,0.073507102,7250.0,9,0,0,0,0.0
0,0.355681364,47,0,0.380592232,7800.0,7,0,2,0,0.0
0,0.042312909,35,0,0.418166509,9500.0,8,0,2,0,1.0
0,0.9999999,59,0,1.199599198,2494.0,2,0,1,0,1.0
0,0.988839473,39,0,0.164106066,8786.0,4,0,0,0,4.0
0,0.003485615,66,0,0.000720115,4165.0,3,0,0,0,0.0
0,0.153183149,49,0,0.617504543,3301.0,15,0,2,0,0.0
0,0.124124138,77,0,1.41590106,2829.0,20,0,5,0,0.0
0,0.215098113,56,0,0.293268163,4500.0,5,0,2,0,0.0
0,0.264069628,39,0,0.353753372,6300.0,16,0,1,0,1.0
0,0.461624206,52,0,0.458654135,10000.0,10,0,2,0,1.0
0,0.149129585,55,0,0.181778072,9065.0,13,0,1,0,2.0
1,0.9999999,31,1,0.07601527200000001,2880.0,4,1,0,1,0.0
0,0.068847866,41,0,0.566679165,8000.0,11,0,4,1,3.0
0,0.484183735,28,0,0.095123901,1250.0,2,1,0,1,0.0
0,0.055086047,46,0,0.62293433,13917.0,10,0,3,0,1.0
0,0.16949624300000002,46,0,0.184317853,7600.0,11,0,1,1,3.0
0,0.843649285,47,0,0.379033916,4864.0,5,0,0,0,0.0
0,0.050179211,59,0,0.164696764,5160.0,8,0,0,0,0.0
0,0.352664734,39,0,0.164527027,5919.0,5,0,1,0,4.0
0,0.032789608,77,0,0.026683842000000003,10867.0,4,0,1,0,0.0
0,0.0,63,0,1.447350204,13000.0,17,0,8,0,0.0
0,0.002437983,72,0,7.999360102000001,6250.0,6,0,0,0,0.0
0,0.483701966,41,2,0.523307661,7400.0,12,0,2,0,3.0
0,0.005971756999999999,47,0,0.092770753,7275.0,15,0,0,0,0.0
0,0.0,74,0,0.0,2000.0,6,0,0,0,0.0
0,0.31084131,78,0,0.512380952,3674.0,16,0,1,0,0.0
0,0.023047242000000003,80,0,0.17131049199999998,7500.0,7,0,1,0,0.0
0,0.002786012,62,0,0.028663937,10500.0,14,0,0,0,0.0
0,0.054206033,37,1,0.231794701,6000.0,10,0,0,0,1.0
1,0.9999999,36,0,0.0,2468.0,0,0,0,0,1.0
0,0.293639407,57,0,0.34318555,15833.0,9,0,2,0,3.0
0,0.0,57,0,0.0,2100.0,2,0,0,0,3.0
0,0.040778499,51,1,0.004999,5000.0,4,0,0,0,2.0
0,0.451584666,43,0,0.426397945,10121.0,5,0,2,0,0.0
0,0.8820715790000001,52,2,0.456321997,14583.0,23,0,2,0,2.0
0,0.800639872,43,2,0.402831094,4167.0,6,0,1,1,0.0
0,0.052923789000000006,43,0,0.150430922,3828.0,10,0,0,0,2.0
0,0.7051361509999999,34,2,0.102189781,7671.0,10,0,0,1,3.0
0,0.925672768,40,0,0.564385451,5800.0,10,0,1,0,1.0
1,0.015726628,35,0,1.288050886,2200.0,8,0,3,0,0.0
0,0.579407068,48,0,0.774896266,5783.0,19,0,2,0,1.0
0,0.456486543,51,0,0.283048212,4500.0,12,0,1,0,2.0
0,0.520492145,55,0,0.346236252,7000.0,15,0,1,0,2.0
0,0.514231695,42,0,0.223454834,6940.0,17,0,1,0,3.0
1,0.005562932,70,0,0.29527047300000003,10000.0,16,0,1,0,0.0
0,0.071957962,32,0,0.618892508,4297.0,6,0,2,0,1.0
0,0.08375276799999999,40,0,0.35993455700000004,5500.0,5,0,1,0,1.0
0,0.091439518,47,0,0.529063425,6416.0,8,0,2,0,2.0
1,1.111296235,40,2,0.553899291,5500.0,5,2,1,1,1.0
0,0.104959376,55,1,2.196257198,2083.0,12,0,2,0,0.0
0,0.023198453,63,0,0.004997501,2000.0,1,0,0,0,0.0
1,0.041801496,55,5,1.316818485,4500.0,17,1,3,0,2.0
0,0.034910939,58,0,0.225677432,10000.0,14,0,0,0,1.0
0,0.217497908,73,0,0.319674284,3806.0,10,0,1,0,1.0
0,0.0006799730000000001,47,0,0.161828571,8749.0,5,0,1,0,2.0
0,0.073822877,46,0,0.409031414,4583.0,5,0,2,0,0.0
0,0.204302625,59,0,0.633316532,3967.0,5,0,1,0,1.0
0,0.081265997,60,0,0.362030647,8548.0,13,0,2,0,1.0
0,0.97190281,47,1,0.298211882,5200.0,6,0,1,0,2.0
0,0.9999999,43,0,0.118914134,3388.0,1,0,0,0,0.0
0,0.535282157,46,0,0.386894301,7965.0,6,0,2,0,2.0
0,0.901819192,41,0,0.041154009,4713.0,4,0,0,0,0.0
0,0.636245993,54,0,0.102149762,6930.0,4,0,0,0,2.0
0,0.079612764,48,0,0.1886487,10500.0,6,0,1,0,0.0
0,0.18087884,60,0,0.343581378,7968.0,6,0,2,0,0.0
0,0.131847357,44,0,0.027317793,9480.0,8,0,0,0,0.0
1,0.9999999,29,0,0.219772143,2720.0,3,0,0,1,2.0
0,0.235844622,58,0,0.882966585,6134.0,17,0,4,0,0.0
1,0.980403919,50,1,0.394512084,5502.0,9,0,2,0,0.0
1,0.868657272,54,0,0.7855539690000001,4900.0,15,1,2,0,0.0
0,0.9999999,32,1,0.084478809,3491.0,2,0,0,0,2.0
0,0.970285928,56,0,0.28571428600000004,4500.0,7,0,0,0,0.0
0,0.755057188,45,0,0.771307173,4000.0,10,0,1,0,4.0
0,0.101253165,51,0,0.121679065,20701.0,6,0,2,0,2.0
0,0.0,57,1,0.206198608,1580.0,2,0,0,0,1.0
0,0.022654727000000003,35,0,1.067613786,3800.0,11,0,2,0,0.0
0,0.094588218,49,0,0.185640521,4066.0,12,0,0,0,0.0
0,0.516139885,52,0,0.247985676,3350.0,6,0,0,0,2.0
0,0.704804221,47,0,0.396466279,4640.0,12,0,0,0,3.0
0,0.10476082,48,0,0.424657534,10000.0,17,0,2,0,0.0
0,0.066956584,63,0,0.317644219,4142.0,8,0,0,0,0.0
0,0.7259294890000001,43,4,0.482025715,3810.0,9,0,1,0,0.0
1,1.090670171,43,0,0.097787436,5061.0,2,0,0,1,4.0
0,0.9999999,49,1,0.074701488,17000.0,2,0,1,0,1.0
1,1.159908624,30,2,0.108519752,2100.0,7,0,0,0,0.0
0,0.084698588,47,0,0.016732218,15000.0,5,0,0,0,3.0
1,0.9999999,52,0,0.0,1404.0,0,0,0,0,0.0
0,0.12735770300000002,58,0,0.30776756,10221.0,11,0,2,0,0.0
0,0.104417291,32,0,0.612318841,2483.0,18,0,1,0,3.0
0,0.44784689,41,0,0.197807218,2188.0,7,0,0,0,1.0
0,0.558977641,59,0,0.7001171420000001,2560.0,6,0,1,0,0.0
1,0.330836454,43,2,0.041138156,5833.0,4,1,0,1,0.0
0,0.009073514,40,0,0.323261497,4500.0,5,0,1,0,1.0
0,0.070621853,38,0,0.314063066,5517.0,5,0,2,0,4.0
0,0.002535624,46,0,0.53323162,10486.0,13,0,4,0,1.0
0,0.05024686,57,0,0.246786632,3500.0,4,0,1,0,0.0
0,0.021679133,49,0,0.332092639,2417.0,4,0,1,0,2.0
0,0.005033166,48,0,0.00675823,4586.0,5,0,0,0,5.0
0,0.5149170820000001,37,0,0.684126349,2500.0,4,0,1,0,0.0
0,0.115974668,41,0,0.211382114,3443.0,4,0,0,0,0.0
0,0.262727688,73,0,0.5935828879999999,5422.0,10,0,4,0,0.0
0,0.871294474,55,0,0.539213974,5724.0,8,0,2,0,0.0
0,0.699300033,37,0,0.71296128,5500.0,7,0,2,0,0.0
0,0.043801843,59,0,0.315094579,7876.0,7,0,1,0,2.0
0,0.041468149,74,0,0.5254598770000001,3750.0,6,0,2,0,0.0
0,0.092492292,61,1,0.008247938,4000.0,3,0,0,0,0.0
0,0.997736276,27,0,0.427103582,3600.0,6,0,1,0,0.0
0,0.021619706,92,0,0.343154762,3359.0,8,0,1,0,1.0
0,0.019196807,63,0,0.13290263,2166.0,8,0,0,0,0.0
0,0.064439541,39,0,0.136949044,12500.0,4,0,1,0,3.0
0,0.0,28,0,0.025958702,3389.0,5,0,0,0,0.0
0,0.001886321,58,0,0.219972155,7900.0,23,1,2,0,0.0
0,0.194689036,63,0,0.228221472,8000.0,7,0,1,0,0.0
1,0.156719473,54,0,0.290512669,3393.0,9,0,0,0,0.0
0,0.9999999,39,0,0.251105557,5200.0,3,1,1,0,2.0
0,0.019339951,54,0,0.17122324600000002,6400.0,6,0,1,0,1.0
0,0.970501639,33,0,0.579153094,3069.0,3,0,1,0,1.0
0,0.57571155,45,0,1.759160981,3956.0,16,0,3,0,2.0
0,0.590306305,33,0,0.141493475,8275.0,7,0,0,0,2.0
0,0.030816467,66,0,0.243344582,8000.0,10,0,1,0,1.0
0,0.001018736,52,0,0.267946578,9583.0,14,0,2,0,2.0
1,0.04844843,68,0,0.071964018,7336.0,14,0,0,0,0.0
0,0.024861212,74,1,0.375059495,2100.0,7,0,0,0,0.0
0,0.275838185,48,0,0.482129468,4000.0,7,0,2,0,0.0
0,0.56494634,60,2,0.366133729,18200.0,15,0,2,1,2.0
0,0.09483691,37,0,0.294456443,8333.0,6,0,2,0,0.0
0,0.9999999,40,0,0.107451581,27416.0,5,0,1,0,3.0
0,1.048506959,32,1,0.24835033,5000.0,6,0,0,0,2.0
0,0.0,47,0,0.270281414,9700.0,8,0,2,0,0.0
1,0.6730653870000001,56,1,0.511131849,7500.0,9,0,2,0,4.0
0,0.052786344000000006,48,0,0.247731303,9586.0,19,0,3,0,0.0
0,0.08920090900000001,52,1,0.132339967,10200.0,7,0,1,0,2.0
1,0.9999999,27,1,0.180546302,1500.0,1,0,0,0,0.0
0,0.0,32,0,0.258290285,6000.0,7,0,0,0,2.0
1,1.0905397959999998,59,1,0.840594394,2960.0,15,1,1,2,0.0
0,0.109089091,38,0,0.248297625,6020.0,8,0,1,0,0.0
0,0.027549896,85,0,0.012787724,1563.0,6,0,0,0,0.0
0,0.489142991,49,0,0.410346794,19290.0,19,0,3,0,2.0
0,0.141888954,55,0,0.93029277,5020.0,6,0,3,0,1.0
0,0.91450037,56,0,0.719864177,7656.0,16,0,2,0,1.0
1,0.862134993,56,2,1.011595362,2500.0,8,3,1,1,2.0
0,0.93971773,64,2,0.370181491,6666.0,10,2,1,1,0.0
1,1.389443652,30,1,0.25189924,2500.0,6,4,0,1,1.0
0,0.512125535,26,0,0.079267117,5184.0,2,0,0,0,0.0
0,0.298773749,32,0,0.393677384,3700.0,11,0,0,0,0.0
0,0.028579723,55,0,0.383494465,7136.0,10,0,2,0,0.0
0,0.451088022,32,0,0.027119458,16666.0,8,0,0,0,0.0
0,0.13515450699999998,47,0,0.264947011,5000.0,9,0,2,0,0.0
0,0.54491018,26,0,0.071856287,500.0,1,1,0,0,0.0
0,0.233258309,48,1,0.37880606,13333.0,12,0,1,0,2.0
0,0.0,40,0,0.360742281,6250.0,10,0,2,0,0.0
0,0.072850503,48,0,0.176282372,10000.0,7,0,1,0,0.0
0,0.124460725,61,0,0.257115043,17462.0,15,0,1,0,1.0
0,0.017240573000000002,57,0,0.6043489129999999,4000.0,8,0,1,0,0.0
0,0.00469953,28,0,0.199809251,2096.0,6,0,0,0,0.0
0,0.012394467,46,0,0.557667934,7100.0,6,0,4,0,0.0
0,0.538822151,67,0,0.337654161,27000.0,21,0,4,0,2.0
0,0.0004347830000000001,50,0,0.573263434,3814.0,8,0,2,0,2.0
0,0.991550422,52,0,0.25948902100000004,12250.0,7,0,2,0,0.0
0,0.093682384,48,0,0.294755177,15500.0,16,0,4,0,0.0
0,0.027967087,76,0,0.085460599,900.0,7,0,0,0,0.0
0,0.130284105,46,0,0.033785917,3166.0,2,0,0,0,0.0
0,0.059112015,64,0,0.114259049,15000.0,7,0,1,0,1.0
0,0.051181918,41,0,0.45047993,4583.0,12,0,1,0,2.0
0,0.0,37,0,0.460615754,2500.0,5,0,1,0,0.0
0,0.032950069,56,1,0.308322752,8662.0,13,1,2,0,0.0
0,0.115720148,80,0,0.124843945,800.0,4,0,0,0,0.0
0,0.0,64,0,0.00790798,1390.0,17,0,0,0,0.0
0,0.094707521,31,0,0.24870052,2500.0,12,0,0,0,0.0
0,0.102274353,57,0,0.404694892,16698.0,12,0,3,0,4.0
0,0.001099963,57,0,0.30337333,8833.0,10,0,2,0,0.0
0,0.049590756,30,0,0.257041473,4508.0,7,0,2,0,0.0
0,0.07979641700000001,55,1,1.584817481,7916.0,15,0,8,0,1.0
0,0.064351427,58,0,0.34248760799999994,17550.0,11,0,5,0,0.0
0,0.5652763270000001,47,1,0.086860486,16750.0,6,0,0,0,0.0
0,0.022935278,68,0,0.06163522,5564.0,5,0,0,0,1.0
0,0.213414003,45,0,0.333333333,6500.0,10,0,1,0,2.0
0,0.557667857,54,0,0.351902867,9800.0,16,0,2,0,3.0
0,0.0,65,0,0.8594164459999999,4900.0,6,0,2,0,2.0
0,0.031049116,46,0,0.396719921,14145.0,9,0,3,0,1.0
1,0.9999999,46,0,0.304213283,4200.0,7,0,1,1,1.0
1,0.9999999,63,0,0.544984933,4645.0,3,0,1,3,1.0
0,0.029551422,67,0,0.229580574,1811.0,8,0,0,0,0.0
0,0.246590136,56,0,0.227067392,10846.0,4,0,1,0,1.0
0,0.0,43,0,0.629820051,3500.0,15,0,2,0,1.0
0,0.972004307,36,0,1.55159614,2693.0,5,0,2,0,2.0
0,0.646483724,33,0,0.202954648,15500.0,7,0,3,0,0.0
0,0.9999999,37,0,0.325094103,7969.0,3,0,1,0,3.0
0,0.036379564,48,0,0.313433731,16666.0,9,0,3,0,4.0
0,0.007367451999999998,31,0,0.179888998,6125.0,6,0,0,0,0.0
0,0.001354751,68,0,0.215574313,12083.0,6,0,2,0,0.0
0,0.498458302,70,0,1.005664778,3000.0,12,0,1,0,0.0
0,0.601794395,61,0,0.445512239,5514.0,10,0,1,0,0.0
0,0.261029824,37,0,0.269161753,3900.0,14,0,0,0,0.0
0,0.071508056,39,0,0.487899102,8800.0,14,0,4,0,0.0
0,0.960335978,57,0,0.6824683290000001,2446.0,4,0,2,0,0.0
0,0.034321893,45,0,0.01498751,1200.0,3,0,0,0,1.0
0,0.29722828,53,0,0.236157271,15946.0,9,0,2,0,1.0
0,0.088755885,61,0,0.236070947,10373.0,8,0,4,0,0.0
0,0.023567678,73,0,0.128961531,10033.0,20,0,1,0,0.0
0,1.051792829,38,2,0.332022472,1779.0,2,1,0,0,0.0
0,0.120367087,42,0,0.68732507,2500.0,18,0,3,0,2.0
0,0.097988109,52,0,0.249820917,5583.0,11,0,1,0,1.0
0,0.006857045,50,0,0.153068221,5833.0,13,0,1,0,2.0
0,0.00244442,87,0,0.006480881,3085.0,9,0,0,0,0.0
0,0.033423035,58,0,0.62530162,2900.0,8,0,1,0,1.0
0,0.050480186,47,0,0.380298066,9460.0,11,0,1,0,3.0
0,0.009958346,58,1,0.247929163,3500.0,8,0,1,0,0.0
0,0.8306461690000001,45,3,0.15997113300000002,4156.0,6,0,0,1,1.0
0,0.308259608,82,0,0.360177728,3600.0,10,0,0,0,0.0
0,0.025167538,33,0,0.16026241800000002,3200.0,8,0,1,0,0.0
0,0.435571688,40,3,0.060479873,5042.0,4,0,0,0,0.0
0,0.368817783,59,0,0.4120254920000001,3608.0,6,1,0,0,0.0
0,0.045521642,45,0,0.205010342,4350.0,12,0,0,0,1.0
0,0.042532216,76,0,0.34839270200000005,2301.0,5,0,1,0,0.0
0,0.9999999,46,0,0.179078845,6404.0,2,0,2,0,0.0
1,0.04047976,69,1,0.370708388,2300.0,7,0,0,0,0.0
0,0.623437656,47,0,0.171457136,4000.0,9,0,0,0,0.0
0,0.017745468,72,0,0.003477505,4600.0,3,0,0,0,0.0
0,0.0,63,0,0.117837089,13000.0,5,0,1,0,2.0
0,0.021162463,81,0,0.218960864,2963.0,20,0,0,0,0.0
0,0.909238852,53,0,0.370162984,10000.0,8,0,1,0,2.0
0,0.025277793,60,0,0.16316736699999998,5000.0,28,0,1,0,0.0
0,1.015339166,40,8,0.437418608,6910.0,15,2,3,1,3.0
0,0.037027991,62,0,0.155346047,14000.0,8,0,1,0,1.0
0,0.013439462,63,0,0.102089791,10000.0,4,0,1,0,0.0
0,0.593640636,50,0,0.339660159,5531.0,7,0,1,0,2.0
0,0.64604166,57,0,0.414542356,14082.0,11,0,2,0,3.0
0,0.381983023,35,0,0.165254773,7908.0,8,0,0,0,0.0
0,0.11105397,56,0,0.075578239,9208.0,10,0,0,0,0.0
0,0.978776529,54,0,0.162123894,2824.0,5,0,0,0,1.0
0,0.076598132,46,0,0.345322497,5782.0,7,0,2,0,0.0
0,0.0,30,0,0.123798539,2600.0,2,0,0,0,0.0
0,0.000947269,67,1,0.189163002,13416.0,11,0,2,0,0.0
0,0.122952281,36,0,0.452402816,9800.0,9,0,3,0,3.0
0,0.19429751,61,0,0.393535488,3000.0,6,0,0,0,0.0
0,0.9999999,38,1,0.13407134099999998,6503.0,1,0,0,0,3.0
0,0.564246431,61,0,0.646335213,1950.0,5,0,1,0,0.0
0,0.047667182,58,0,0.5182191270000001,8040.0,6,0,1,0,1.0
0,0.123624433,48,0,0.611085766,4383.0,9,0,1,0,2.0
0,0.007029471,37,0,0.33669821200000005,4754.0,8,0,2,0,0.0
0,0.235976518,61,0,0.202084691,7674.0,17,1,1,0,0.0
0,0.8874192559999999,25,0,0.094331816,4833.0,6,0,0,0,0.0
0,0.077097601,43,0,0.069212914,4738.0,4,0,0,0,0.0
1,0.616766467,45,0,0.6197643979999999,4583.0,5,0,1,0,1.0
0,0.128697956,64,0,0.421830005,10764.0,10,0,3,0,1.0
0,0.722910836,55,2,0.216296886,10050.0,5,0,1,0,3.0
0,0.013160541,60,1,0.259820639,7916.0,6,0,2,0,0.0
1,0.957035854,49,2,0.305136795,7163.0,6,1,1,1,3.0
0,0.55333636,42,0,0.204863084,8800.0,8,0,0,0,3.0
0,0.000406311,63,0,0.237618577,17182.0,7,0,1,0,1.0
0,0.8229886670000001,43,0,0.458219623,7694.0,6,0,3,0,2.0
0,0.334039906,41,0,0.352443154,4133.0,8,0,1,0,0.0
0,0.105679832,48,0,0.8486943859999999,10990.0,20,0,7,0,4.0
1,0.595777853,39,1,0.5520938989999999,6900.0,12,1,2,0,1.0
0,0.333574559,74,0,0.498250292,6000.0,15,0,2,1,1.0
0,0.255238689,54,0,0.6903741790000001,3500.0,10,0,2,0,2.0
0,0.00499974,44,0,0.349096556,7083.0,6,0,1,0,3.0
0,0.079355286,47,0,0.303698047,9166.0,12,1,1,0,1.0
0,0.00135126,65,0,0.258666667,11249.0,9,0,1,0,0.0
0,0.9999999,41,0,0.125475285,2103.0,1,0,0,0,1.0
0,0.26805871,55,1,1.994433449,8083.0,18,0,6,0,2.0
0,0.9999999,25,0,0.167734421,1716.0,2,0,0,0,0.0
0,0.04330325,37,0,0.184763047,5000.0,10,0,1,0,2.0
0,0.186335532,63,0,0.533095992,7583.0,13,0,2,0,1.0
0,1.020298985,44,1,0.334222104,7500.0,5,0,1,0,3.0
1,0.936288089,34,3,1.099345628,1680.0,9,0,1,0,4.0
0,0.16174050199999998,67,0,0.377471673,4500.0,8,0,1,0,0.0
0,0.883599294,36,0,0.478250837,17333.0,12,0,2,0,0.0
0,0.34957523,55,0,0.670257199,9097.0,22,0,3,0,2.0
0,0.015374039,26,0,0.101831502,2729.0,2,0,0,0,0.0
0,0.452864285,49,0,0.330947228,6006.0,10,0,1,0,1.0
0,0.400630101,69,0,0.350963628,6900.0,12,0,1,0,0.0
0,0.662303427,43,1,0.48557555,3500.0,7,0,0,0,2.0
0,0.147914083,63,0,0.734088637,3000.0,11,0,2,0,0.0
1,0.9999999,31,1,0.149875104,1200.0,5,1,0,3,0.0
0,0.7239003159999999,38,0,0.036987877,11300.0,4,0,0,0,1.0
0,0.385129028,40,0,1.121651786,2687.0,9,0,2,0,1.0
0,0.027532657,42,0,0.002939941,16666.0,3,0,0,0,2.0
0,0.006451405,58,0,0.000642811,9333.0,4,0,0,0,0.0
1,0.971352432,27,1,0.316841104,1050.0,6,1,0,0,0.0
0,0.83292428,52,0,0.27905039600000003,2400.0,3,0,0,0,1.0
0,0.178041098,48,0,0.094047062,12833.0,9,0,1,0,2.0
0,0.0,50,0,0.053847863,13500.0,8,0,0,0,0.0
0,0.005540391,61,0,0.825079509,2200.0,12,0,1,0,0.0
0,0.119990401,61,0,0.306894448,1638.0,5,0,0,0,0.0
0,0.9999999,45,0,0.045489255,9166.0,9,0,0,0,1.0
0,0.674203153,84,0,1.455758963,2621.0,18,1,2,0,1.0
0,0.110179524,51,0,0.502142245,3500.0,14,0,1,0,0.0
0,0.203776318,36,0,0.259774023,10000.0,15,0,2,0,2.0
0,0.035901563,37,0,0.602535967,4100.0,6,0,2,0,0.0
0,0.021532752,60,1,0.299112376,5970.0,18,0,3,0,0.0
0,0.0,38,0,0.0,3400.0,3,0,0,0,0.0
0,0.024099197000000003,88,0,0.006151141999999999,3413.0,1,0,0,0,0.0
0,0.0,84,0,0.183877415,1500.0,7,0,0,0,0.0
0,0.241019184,38,0,0.241939515,4000.0,8,0,0,0,1.0
0,0.22526614,59,0,0.482231817,9032.0,12,0,3,0,0.0
0,0.016810915,89,0,0.005518234,4167.0,8,0,0,0,0.0
0,0.059364804000000014,73,0,0.045065059000000005,3150.0,10,0,0,0,0.0
0,0.134344637,44,0,0.269873013,10000.0,9,0,2,0,2.0
0,0.21466808,53,0,0.1979901,6666.0,12,0,0,0,1.0
0,0.051245499000000014,48,1,0.522550544,4500.0,15,0,1,0,3.0
0,0.005807114,79,0,0.061900192,2083.0,12,0,1,0,0.0
0,0.008288039,45,0,0.14159128699999998,10833.0,12,0,2,0,0.0
0,0.06529723700000001,61,0,0.29776768800000003,18500.0,13,0,1,0,1.0
0,0.9999999,42,0,0.895964458,2700.0,7,0,1,0,2.0
0,0.9999999,52,2,0.577287066,5388.0,8,0,1,0,0.0
0,0.098216766,68,0,0.0089985,6000.0,4,0,0,0,1.0
0,0.02489452,50,0,0.248452601,9208.0,16,0,2,0,1.0
0,0.092655132,42,0,0.289285232,7400.0,6,0,1,0,2.0
0,0.232170375,49,0,0.34328756200000005,7500.0,14,0,2,0,0.0
0,0.9999999,36,0,0.47095678,9416.0,9,0,4,0,3.0
1,0.751249519,41,0,0.027459344,3750.0,2,2,0,0,1.0
0,0.207079189,29,1,0.467460655,2350.0,13,0,0,0,1.0
0,0.849592915,56,1,0.29856945100000004,6500.0,7,1,0,0,0.0
0,0.025079156,64,0,0.010381862,8379.0,12,0,0,0,0.0
0,0.448646174,43,0,0.2173417,1752.0,4,0,0,0,0.0
0,0.89543268,50,0,0.675627742,10712.0,23,0,2,0,3.0
0,0.0,27,0,0.34249226,2583.0,4,0,2,0,0.0
